Vannlokalitet_kode	Vannlokalitet	Betegnelse	Type	Aktivitet_id	Aktivitet_navn	Oppdragsgiver	Oppdragstaker	Parameter_id	Parameter_navn	Parameter_Casnr	Medium_id	Medium_navn	LatinskNavn_id	VitenskapligNavn	Provetakmetode_id	Analysemetode_id	Tid_provetak	Tid_provetak2	Ovre_dyp	Nedre_dyp	DybdeEnhet	Filtrert_Prove	UnntasKlassifisering	Operator	Verdi	Listenavn	Enhet	Provenr	Deteksjonsgrense	Kvantifiseringsgrense	Opprinnelse	Ant_verdier	Kommentar	Arkiv	UTM33 Ost (X)	UTM33 Nord (Y)
079-39566	Dalelva ved Fundo - botndyr		Elv	ANNE	Annet	FMSF	HISF	TOC	Totalt organisk karbon (TOC)		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN 1484 IR	22.06.2007 00:00				m	Ufiltrert		=	0.8		mg/l C					1	H?gskulen i Sogn og Fjordane - kartlegging av botnfauna i elver	N	22498.4192	6820440.148
079-58882	Daleelva ved Dale		Elv	ANNE	Annet	Vassomr?de Ytre Sogn	VestfoldLAB AS	TOC	Totalt organisk karbon (TOC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN 1484 IR	18.09.2017 00:00				m	Ufiltrert		=	0.8		mg/l C	17_7212_  3	0.25	0.5		1	Daleelva ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TOC	Totalt organisk karbon (TOC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN 1484 IR	06.07.2020 00:00				m	Ufiltrert		=	0.8		mg/l C	20_6590_  2	0.25	0.5		1	Ved utl?p	N	21577.8	6819750.7
079-58882	Ved Dale							Cl										04.10.2022							0.8		mg/L									
079-58878	Gautingsdalelva							Ca										20.05.2022							0.8		mg/L									
079-58882	Ved Dale							Ca										31.05.2022							0.8		mg/L									
079-58882	Ved Dale							Ca										08.06.2022							0.8		mg/L									
079-58879	Hovedelv v. kraftstasjon							Natrium										01.11.2022							0.8		mg/L									
079-58880	Kraftverk K2							TOC										06.12.2022							0.8		mg/L									
079-58883	Ved utl?p							TOC										04.10.2022							0.8		mg/L									
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 11885	08.11.2011 00:00				m	Ufiltrert		=	0.8		mg/l		0.005	0.017		1		N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 11885	30.01.2012 00:00				m	Ufiltrert		=	0.81		mg/l		0.005	0.017		1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	UKJENT	09.05.2011 00:00				m	Ufiltrert		=	0.81		mg/l					1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	09.05.2011 00:00				m	Ufiltrert		=	0.81		mg/l	11_2135_  6	0.025	0.05		1	H?yanger.ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	11.04.2016 00:00				m	Ufiltrert		=	0.81		mg/l	16_2083_  6	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	17.05.2021 00:00		0	0	m	Ufiltrert		=	0.81		mg/l	439-2021-05190187				1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	14.12.2009 00:00				m	Ufiltrert		=	0.81		mS/m	09_7116_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	31.01.2021 00:00		0	0	m	Ufiltrert		=	0.81		mS/m	439-2021-02020046				1		N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Natrium	Natrium	7440-23-5	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	06.06.2021 00:00		0	0	m	Ufiltrert		=	0.81		mg/l	439-2021-06080109				1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	TOC	Totalt organisk karbon (TOC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN 1484 IR	15.12.2020 00:00				m	Ufiltrert		=	0.81		mg/l C	439-2020-12160095				1		N	21577.8	6819750.7
079-58878	Gautingsdalelva							Ca										04.01.2022							0.81		mg/L									
079-58881	Siplo. sideelv							Ca										21.06.2022							0.81		mg/L									
079-58883	Ved utl?p							TOC										05.04.2022							0.81		mg/L									
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	24.11.2008 00:00				m	Ufiltrert		=	0.82		mg/l	08_6131_  3	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	25.05.2020 00:00				m	Ufiltrert		=	0.82		mg/l	20_5100_  4	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	02.05.2021 00:00		0	0	m	Ufiltrert		=	0.82		mg/l	439-2021-05040208				1		N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	18.01.2010 00:00				m	Ufiltrert		=	0.82		mS/m	10_ 219_  6	0.15	0.3		1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	02.08.2021 00:00		0	0	m	Ufiltrert		=	0.82		mS/m	439-2021-08040098				1		N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	ANNE	Annet	Vassomr?de Ytre Sogn	VestfoldLAB AS	TOC	Totalt organisk karbon (TOC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN 1484 IR	29.11.2018 00:00				m	Ufiltrert		=	0.82		mg/l C	18_A470_ 12	0.25	0.5		1	Daleelva ved Dale	N	23022.8	6820695.9
079-58880	Kraftverk K2							Cl										06.12.2022							0.82		mg/L									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 11885	19.08.2013 00:00				m	Ufiltrert		=	0.83		mg/l		0.005	0.01667		1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	03.04.2017 00:00				m	Ufiltrert		=	0.83		mg/l	17_2587_  6	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	10.05.2010 00:00				m	Ufiltrert		=	0.83		mg/l	10_2175_  6	0.025	0.05		1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	13.10.2008 00:00				m	Ufiltrert		=	0.83		mg/l	08_5220_  3	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	10.05.2010 00:00				m	Ufiltrert		=	0.83		mg/l	10_2175_  3	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	10.04.2017 00:00				m	Ufiltrert		=	0.83		mg/l	17_2781_  2	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	08.04.2019 00:00				m	Ufiltrert		=	0.83		mg/l	19_3233_  4	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	23.03.2020 00:00				m	Ufiltrert		=	0.83		mg/l	20_3270_  4	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	18.05.2020 00:00				m	Ufiltrert		=	0.83		mg/l	20_4845_  1	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	22.02.2010 00:00				m	Ufiltrert		=	0.83		mS/m	10_ 813_  6	0.15	0.3		1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	06.09.2021 00:00		0	0	m	Ufiltrert		=	0.83		mS/m	439-2021-09070068				1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Natrium	Natrium	7440-23-5	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	06.06.2021 00:00		0	0	m	Ufiltrert		=	0.83		mg/l	439-2021-06080110				1		N	21577.8	6819750.7
079-58880	Kraftverk K2							Cl										13.09.2022							0.83		mg/L									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	10.04.2017 00:00				m	Ufiltrert		=	0.84		mg/l	17_2781_  6	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	08.12.2008 00:00				m	Ufiltrert		=	0.84		mg/l	08_6521_  6	0.025	0.05		1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	06.11.2017 00:00				m	Ufiltrert		=	0.84		mg/l	17_8993_  5	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	04.11.2019 00:00				m	Ufiltrert		=	0.84		mg/l	19_A586_  3	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	11.04.2021 00:00		0	0	m	Ufiltrert		=	0.84		mg/l	439-2021-04130120				1		N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	15.02.2010 00:00				m	Ufiltrert		=	0.84		mS/m	10_ 695_  6	0.15	0.3		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-ISO 7888	09.09.2013 00:00				m	Ufiltrert		=	0.84		mS/m		0.05	0.16667		1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	TOC	Totalt organisk karbon (TOC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN 1484 IR	02.05.2021 00:00		0	0	m	Ufiltrert		=	0.84		mg/l C	439-2021-05040209				1		N	23022.8	6820695.9
079-58883	Ved utl?p							Cl										04.10.2022							0.84		mg/L									
079-58878	Gautingsdalelva							Ca										24.05.2022							0.84		mg/L									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 11885	16.01.2012 00:00				m	Ufiltrert		=	0.85		mg/l		0.005	0.017		1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	18.10.2021 00:00		0	0	m	Ufiltrert		=	0.85		mg/l	439-2021-10210102				1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	05.04.2010 00:00				m	Ufiltrert		=	0.85		mS/m	10_1452_  6	0.15	0.3		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	12.07.2010 00:00				m	Ufiltrert		=	0.85		mS/m	10_3470_  6	0.15	0.3		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	10.08.2009 00:00				m	Ufiltrert		=	0.85		mS/m	09_4248_  6	0.15	0.3		1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	24.08.2009 00:00				m	Ufiltrert		=	0.85		mS/m	09_4547_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58878	Gautingsdalelva							Natrium										05.07.2022							0.85		mg/L									
079-58878	Gautingsdalelva							TOC										01.02.2022							0.85		mg/L									
079-58878	Gautingsdalelva							TOC										05.04.2022							0.85		mg/L									
079-58882	Ved Dale							TOC										01.11.2022							0.85		mg/L									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	09.05.2021 00:00		0	0	m	Ufiltrert		=	0.86		mg/l	439-2021-05110040				1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	11.04.2021 00:00		0	0	m	Ufiltrert		=	0.86		mg/l	439-2021-04130117				1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	14.11.2021 00:00		0	0	m	Ufiltrert		=	0.86		mg/l	439-2021-11160175				1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	12.04.2010 00:00				m	Ufiltrert		=	0.86		mg/l	10_1581_  3	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	24.04.2017 00:00				m	Ufiltrert		=	0.86		mg/l	17_3082_  3	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Cl	Klorid	16887-00-6	VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	02.08.2021 00:00		0	0	m	Ufiltrert		=	0.86		mg/l	439-2021-08040097				1	Metode: EPA Metode 325.2	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	10.08.2009 00:00				m	Ufiltrert		=	0.86		mS/m	09_4248_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	05.10.2009 00:00				m	Ufiltrert		=	0.86		mS/m	09_5499_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	04.01.2010 00:00				m	Ufiltrert		=	0.86		mS/m	10_  26_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	05.07.2021 00:00		0	0	m	Ufiltrert		=	0.86		mS/m	439-2021-07060047				1		N	21577.8	6819750.7
079-39566	Dalelva ved Fundo - botndyr		Elv	ANNE	Annet	H?gskulen i Sogn og Fjordane/Fylkesmannen i Sogn og Fjordane	H?gskulen i Sogn og Fjordane	RADDUM2	Raddum forsuringsindeks 2		VF	Ferskvann	0	Artsuavhengig	NS 4719	UKJENT	18.08.2008 00:00				m	Ufiltrert		=	0.86		<ubenevnt>					1	Verdi baserer seg p? data fra flere pr?vetakingsdager	N	22498.4192	6820440.148
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	SO4	Sulfat	18785-72-3	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 10304-1:2009	05.07.2021 00:00		0	0	m	Ufiltrert		=	0.86		mg/l	439-2021-07060046				1		N	23022.8	6820695.9
079-58878	Gautingsdalelva							SO4										05.08.2022							0.86		mg/L									
079-58882	Ved Dale							Ca										01.03.2022							0.86		mg/L									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 11885:2009	29.04.2015 00:00				m	Ufiltrert		=	0.86		mg/l					1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	30.03.2009 00:00				m	Ufiltrert		=	0.87		mg/l	09_1695_  3	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	27.03.2017 00:00				m	Ufiltrert		=	0.87		mg/l	17_2386_  5	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	02.03.2020 00:00				m	Ufiltrert		=	0.87		mg/l	20_2429_  2	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Cl	Klorid	16887-00-6	VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	06.09.2021 00:00		0	0	m	Ufiltrert		=	0.87		mg/l	439-2021-09070069				1	Metode: EPA Metode 325.2	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	19.10.2009 00:00				m	Ufiltrert		=	0.87		mS/m	09_5826_  6	0.15	0.3		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	16.11.2009 00:00				m	Ufiltrert		=	0.87		mS/m	09_6517_  6	0.15	0.3		1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	05.10.2020 00:00				m	Ufiltrert		=	0.87		mS/m	439-2020-10060124				1		N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	SO4	Sulfat	18785-72-3	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 10304-1:2009	06.06.2021 00:00		0	0	m	Ufiltrert		=	0.87		mg/l	439-2021-06080109				1		N	23022.8	6820695.9
079-58882	Ved Dale							Natrium										01.11.2022							0.87		mg/L									
